id,reference,hypothesis,wer,cer
189,"sunami təhlükəsi haqqında hər hansı bir xəbərdarlıq edilmədi və cakarta geofizika idarəsinin bildirişinə əsasən sarsıntı 6,5 bal gücündən daha zəif olduğu üçün sunami təhlükəsinə dair bir xəbərdarlıq edilməyəcək",sunomi təlükəsi haqqında hər anası bir xəbərdalığı edilmədi və cakarta geofizikayı darəsin bildirişində əsasən sarsıntı 6.5 balq gücündən daha zəif olduğu üçün sunomi təlükəsində dair bir xəbərdalığı edilməyəcək,0.42857142857142855,0.0995260663507109
190,bəziləri onun haqlı olduğunu düşünsələr də insanların əksəriyyəti əksinə yəni günəşin özü də daxil hətta digər ulduzlar da günəş sisteminin yerin ətrafında dövr etdiyi fikrinə inanırdı,bəziləri onun haklı olduğumu düşünsələrdə insanların əşsəriyyatı əksinə yəni günəşin özü də daxil hətta digər olduuzlarda günəş sisteminin yerin ətrafında dövrətdiyə fikrinin inanırdı,0.38461538461538464,0.07608695652173914
191,müstəqillik uğrunda mübarizə zamanı mau hərəkatının şəhərdə təşkil etdiyi dinc toplaşma ali rütbəli rəhbər iii tupua tamasese lealofinin öldürülməsi ilə nəticələndi,müstəkillik yoluna mübarizə zamanı mav hərəkətinin şəhərdə təşkil eddiyi dinç toplaşma alir lütbəlirəhbər üçüncü tüphu atoma səsələlələlofinin öldürülməsi ilə nəticəhəndi,0.6666666666666666,0.2073170731707317
192,yarımadanın 120 km şimal hissəsi boyu adalar qrupu uzanır adalardan ən böyüyü villa las estrella qəsəbəsinə sahib king george adasıdır,yarımadanın 120 km şimal hissəsi boyu adalar qrupu uzanır.adalardan ən böyüyü vilallas estrellag əsəbəsinə sahib kin geoc adasıdır,0.4,0.06716417910447761
193,amerika birləşmiş ştatlarının mühəndislər birliyi belə hesab edir ki 6 düymlük yağıntı daha əvvəl zədələnmiş baryerləri qıra bilər,amirqa birləşmiş ştatlarının mühəndislər biləyə belə hesab edirdi ki 6 düğmülük yağıntı daha əvvəz zədələnmiş bariyyirləri qıra bilər,0.3333333333333333,0.1076923076923077
194,ohayo ştatında sinsinnati şəhərindən təxminən 15 mil şimalda yerləşən blu-aş rayonunda 29 yaşında həkim malar balasubramanian köynək və alt-paltarında yolun kənarında uzanmış vəziyyətdə tapılıb onun dərmanların təsiri altında olduğu açıq-aydın görünürdü,oha ölçütatında sincinati şəhərindən təxminən 15 milişim oldu yerləşən bu uqbaş rəumunda 29 yaşında həkimmalar balasubramaniyan köyünək və alt paltarında yolun kənarında uzamış vəziyyətə tabılı onun dərmaların təsiri altında olduğu açıq aydın görünürdü,0.6451612903225806,0.11462450592885376
195,qabıq yaxın tərəfdə təxminən 70 km uzaq tərəfdə isə 100 km qalınlığa malikdir,qaboyq yaxın tərəfində təxminə 70 km uzaq tərəfində isə 100 km qalınlıqa malikdir,0.38461538461538464,0.1038961038961039
196,1976-cı ildə maçu-piççunun 30%-i yenidən bərpa edildi və yenidənqurma işləri hələ də gedir,1976-cü ildə maşı piçunun 30 fahizi yenidən bərap edildi və yenidən qurumu işləri hələ də gedir,0.6153846153846154,0.17777777777777778
197,müharibə bitdikdən 2 il sonra əvvəlki müttəfiqlər artıq düşmən idi və soyuq müharibə başlamışdı,müharibə bittiqdən kili sonrı əvvəlki müttəfiqlər artıq düşməni idi və soyuq müharibə başlamışdı,0.35714285714285715,0.07368421052631578
198,digər nominasiyalara ən yaxşı film rejissor kinematoqrafiya kostyum dizaynı film montajı ən yaxşı film musiqisi bədii rəhbər səs montajı səs miksi və ən yaxşı ssenari aiddir,dikər nominasiyalara ən yaxşı film rejisor kinomatografiya kostüm dizaynı film montajı ən yaxşı film musikisi bədiyi rəhbə səs montajı səs miksi və ən yaxşı sənariya etdir,0.34615384615384615,0.08670520231213873
199,hər hansı bir məktəb ekskursiyasını virtual olaraq paylaşmaq bu ekskursiyanı əks etdirmək və gələcək dərslərdə təcrübələrimizi bölüşmək üçün əla yoldur,həronsi bir məktəb ekskursiyasını virtar olaraq paylaşmağı bu ekskursiyanı əksətdirmək və gələcət dəşlərdə təcrübələrimizi bölüşmək üçün əla yoldur,0.4,0.08609271523178808
200,finlandiya qayıq gəzintisi üçün ideal ölkədir minlərlə göllər diyarı olmaqla yanaşı o həm də göllərdə və sahilboyu adalar qrupunda minlərlə adaya malikdir,filandiya qayıq gəzintis üçün ijial ölkədir millərlə göllər diyarı olmaqla yanışı o həm də göllərlə və sahil boyadalar qrupunda millərlə adaya malikdir,0.4090909090909091,0.07142857142857142
201,rolando mendoza özünün m16 tüfəngi ilə turistləri güllələdi,rolando-mendoza özünün emonatut fənqi ilə turistləri güllələdi,0.5,0.15254237288135594
202,oyunlarda qadağan olunduğu üçün o ağrısını azaldacaq dərmandan istifadə edə bilmir,oyunlarda qadaqan olunduğu üçün o ağrısını azaldacaq dərmandan istifadə edə bilmir,0.09090909090909091,0.012195121951219513
203,i̇nsanlar indi mesajlarını kompüter ekranında yazır qələm yonanlar isə getdikcə tarixə qovuşur,i̇nsanlar hindi məsajlarını komputer ekranında yazır qələmiyononları səkətdiyicə tarixə qoluşur,0.6666666666666666,0.13829787234042554
204,avstraliyalı mitçell qorli kişilər kateqoriyasında super-g ayaqüstü xizək yarışını 11-ci pillədə başa vurdu onun çexiyalı rəqibi oldrix yelinek kişilər kateqoriyasında super-g oturaq xizək yarışını 16-cı yerdə bitirdi,afstiyalı miçil qoril kişilər kateqoriyasında süperici ayəqüstək hizək yarışını 11-ci pillədə başa vurdu onun çərkyalarə gibi olduq yeriniyək kişilər kateqoriyasında süperici oturaq hizək yarışını 16-ci yerdə bitirdi,0.48148148148148145,0.17050691244239632
205,ailələrin də üz tutduğu bu çimərliklərin sahilində çoxlu sayda dükanlar var burada üzmək təhlükəsizdir,ailələrin də üsthdqı bu çməliklərin sariində çoxu sayda dükkanlar var burada üzmək təhlükəsizdir,0.42857142857142855,0.12745098039215685
206,texnoloji determinizmə aid şərhlərin əksəriyyəti texnoloji inkişafın özlüyündə böyük miqyasda mədəni və ya siyasi təsirdən daha geniş bir yolda irəliləməsi və texnologiyanın sosial baxımdan şərtləndrilimiş deyil özünəməxsus ictimaiyyətə təsir göstərməsi kimi iki ümumi fikrə əsaslanır,texnoloji determinizmini ayı şəhlərinə kiçərəyədi texnoloji inşafin özlüyündə böyük müqiyyastən mədəni və ya siyasi təsirdən daha geniş bir yolda irəlləməsi və texnolojən-i sosial baxımdan şətləndirilmiş deyil öznə məxsus iştimayətə təsiri göstərməsi kimi ümumək fikrə sızlanır,0.45714285714285713,0.16549295774647887
207,bildiyimiz kimi dunlapın bu günə qədər saxlanılmış 25 posteri sənədin əlimizə çatmış ən köhnə nüsxələridir orijinal əl yazısı olan nüsxə isə mövcud deyil,bildiğimiz kimi donlafi bu günə qədər saxlanmış 25 posterı sənədə nəlimə çatmış ən köhnə nüsxələlidir orijinal əliyyaslısı olan nüsxələmə vəcud deyil,0.5217391304347826,0.1568627450980392
208,burada həmişə turist və satıcıların səsini eşitsəniz də səs və işıq hekayəsi əsl nağıl kitabını xatırladır,burada həmişə turist və satıcıların sesini eşlisənizdə səsbəyi şı xəkəyəsi əsinnaqı kitabına xatırladır,0.625,0.16037735849056603
209,i̇nsanlar evə qayıdan səyyahların səbr və anlayışa ehtiyacları olduğunu təxmin etməyə bilərlər,i̇nsanlar ev və qaydan səyyəqlaran səbri və elmanşəkdiyəzələr olduğunu təxmin etməyə bilərlər,0.5833333333333334,0.23404255319148937
210,müxtəlif növ qranit və qayalıqlardan ibarət cənubi amerikanın yosemitisi kimi tanınan çilinin əsas alpinist məkanı koçamo vadisi,müxtəlif növ qranit və qayalıqlardan ibarə cənubu amerikanı yosemiti se kimitandan şinin əsas alpiniz məkanı qoççam obadisi,0.5882352941176471,0.140625
211,polis müdiri çandra şexar solanki məhkumun məhkəməyə üzü bağlı olaraq çıxdığını dedi,polis müdürətçəndə raşıəxar soran ki məkumun məkəmə yüzü bağlı olaraq çıxdığını dedi,0.5833333333333334,0.19047619047619047
212,cəmiyyətin üzvü olan hər kəs ictimai nəqliyyatdan istifadə etdiyi halda demək olar ki hər kəs elə ictimai nəqliyyatdan şikayət edir,cəmiyyətən üzv olan hərkəs iştimayinə qilətdən istifadə etdiyi halda demək olar ki hər kəsə elə iştimayinə qilətdən şiqəəs edir,0.5,0.1984732824427481
213,kaliforniyanın qubernatoru arnold şvarsneyger şiddət tərkibli video oyunlarının azyaşlılara satılmasını və icarəyə verilməsini qadağan edən bir qanun imzaladı,kalifarniyanın qübenatoru al-norşivansına eqər şiddət tərkibli video oyunların nazi yaşlılar satılmasını və icaraya verilməsinə qadaha nədən bir qanun imzaladı,0.6111111111111112,0.17721518987341772
214,filippinli fotoqraflar kimi uşaqlar və yaşlılar da daxil 6 əsr sərbəst buraxıldı,filippinli fotoğraflar kimuşoğlu və yaşlar da daxil 6 əsir sərbəz bıraqıldı,0.5833333333333334,0.175
215,dünən səhər qaziantep polis mərkəzində bomba qoyulmuş avtomobilin partlaması nəticəsində iki polis işçisi şəhid olub yaralıların sayı iyirmi nəfərdən çoxdur,dünən səhər qazəntət polis mərkəzində bomba qoyulmuş avtomobilin partlamasını açıcəsində iki polisi işçisi şəhid olub yaralların sahəyi 20 dəfərdən çoğdur,0.45,0.1346153846153846
216,onlar bir vaqonda kral və kraliçaya baxıb nifrətlərini hayqıran onları təhdid edən bir qrup insanın arasında parisə geri döndülər,onlar bir vagonuna krall və krali çaya baxıb nifrətlərinə hayqırı an onları təhdədən bir qrup insanlarasında parisiə geri döndülər,0.631578947368421,0.12403100775193798
217,əyləncəli xəbərlər veb-saytı tmz fotoqrafın öz avtomobilini sepulveda bulvarının digər tərəfində saxladığını yolu keçib davam etməzdən əvvəl polis məntəqəsinin şəkillərini çəkməyə çalışdığını nəticədə kaliforniya dövlət yol patrul xidmətinin polis zabitinin ona geri qayıtmalı olduğunu söyləmək üçün yol hərəkətini iki dəfə dayandırdığını başa düşür,əyləncəli xəbərlər web sayeti tmz fotografın öz avtomabiliini sepulvvv varnın digər tərəfində saxladığını yolu keçib davam etməzdən əvvəl polis məntəqəsini şəkillərini şəkməyə çalışdığını nəziciədə kaliforniya dövləti yol patrul xidmətinin polis zabətinin onu gerid qayitman olduğunu söyləmək üçün yol hərəkətini iki dəfə dayandırdığını başa düşür,0.32558139534883723,0.07163323782234957
218,bununla belə əlaqə kanalları zəif olduğu üçün qərb stilləri 25-30 il geridə qalmışdı,bunun vabələ əlaqə kanaları zəif olduğu üçün qərp stillərə 25-30 il geridə qalmışdı,0.38461538461538464,0.08333333333333333
219,yalnız toxum hüceyrədə olduğu zaman uşaqlara keçə bilən mutasiyalar başqa yerdə olduğu zaman hüceyrə ölümü və ya xərçəng yarada bilər,yalnız toxum hüceyrədə olduğu zaman uşağılara kəsəbilən mutasiyalar başqa yeri də olduğu zaman hüceyr ölümü və ya xərkən kərada bilər,0.4,0.09022556390977443
220,samoanın paytaxtı apia şəhəridir şəhər upolu adasında yerləşir və sadəcə 40 000-dən bir qədər az əhalisi var,samoanın paytaxtı apya şəhəridir şəhər upol adasında yeniləşir və sadəcə qırxmindən bir qədərə zəhəlisi var,0.47058823529411764,0.1388888888888889
221,epidemiyaya sülhməramlıların səbəb olduğunu bmt-nin xəstəliklər üzrə mütəxəssisi daniele lanteyn bildirib,epidemiya sürk məramların səbəb olduğunu biləşim şünlətlər təşkilatının xəstəliklər üzömü təxəsisi dəniyyəl yollanda inbildirib,1.0,0.47619047619047616
222,karpanedo çərşənbə günü baş verən tədbirdən əlavə çempionat daxilində iki ayrı yarışda mübarizə apardı,karpenedo çərşəmvə günü baş verən tədbirdən əlavə çempionat daxilində iki ayrı yarışlı mübarəsi apardı,0.2857142857142857,0.0784313725490196
223,əgər həyəcanı yaxından hiss etmək istəyirsinizsə o zaman erkəndən gəlib musiqiyə yaxın bir yerdə düşərgə quracağınız yeri tutmalısınız,əgər həyəcanı yaxınla hissətmək istəhirsinizsə o zaman erkəndən gəlib musqiəyi yaxın bir irdə düşəkə quracağınızı yeri tutmalasınız,0.5,0.1044776119402985
224,daha böyük şirkətlərin bəzi marşrutlar üçün öz şəxsi təyyarələri olur amma başqa marşrutlar və daha kiçik şirkətlər üçün bu artıq problem idi,daha böyük şirkətlərin bəzi maşuxlar üçün öz şəxsidə yarələr olur amma başqa maşuxlar və daha kiçiydi şirkətlər üçün bu artıq problemiydi,0.3181818181818182,0.10638297872340426
225,sınaq vaksinlərindən birinin ebola ölüm səviyyəsini azalda bildiyi hesab edilsə də bu günə qədər mövcud infeksiyaya qarşı müalicə tətbiq etmək üçün hər hansı bir dərmanın faydası açıq şəkildə qeyd olunmur,sınaq vaxisindərinin birinin ebola ölüm səviyyəsini azaldı bildi hesab edilsədə bu günə qədər mövcud infeksiyə qarşı müalicət ədbik etmək üçün hər hansı bir dərmanın faydası açıq şəkildə qeyd olunmur,0.26666666666666666,0.0784313725490196
226,yenə də şengen zonası bu baxımdan bir qədər tək dövlət funksiyasına malikdir,iyənə də şəngənz olması bu baxımdan bir qədər təq dövlət funksiyasına malikdir,0.3333333333333333,0.11842105263157894
227,siz öz hakimiyyət orqanlarınızdan başqa digərlərinə də müraciət etmək istəyə bilərsiniz amma onların verəcəyi məsləhət onların öz vətəndaşlarına uyğundur,siz yəz hakimiyyət orqanlarınızdan başqı digərlərinə də müracaət etmək istəyə biləsiniz amma onların verəcəyə məsləəəd onların üz vətəndaşlarını uyğundur,0.42105263157894735,0.06535947712418301
228,universitet tədqiqatçılarının dediklərinə görə hər iki komponent bir-biri ilə reaksiyaya girərək böyrəklərin funksiyasını itirməsinə səbəb ola bilən kristallar yaradır,univüstit tədqiq qaççılığının dediklərində görə hər iki komponent bir-biri ilə reaksiyaya girərək böyüklərin funksiyasını itirməsinə səbəb ola bilən kristallar yaratır,0.3157894736842105,0.07784431137724551
229,dəmir yolu rayının hissələrini yerində tutmaq üçün şpallar kifayət qədər tez təqdim edilmişdi yenə də vaxt keçdikcə həmin rayların üstündə də dəmir olsaydı bu yolların daha əlverişli olacağı zənn edilirdi,dəmir yolu rayının işlələrinin yerində tutmağıq üçün şupallar kifayət qədər tezdəqdim edilmişdi yenə də vaxt keçdiyicə həmin rayların üstündə dədəmir olmasaydı bu yolların daha əlverişliləcəri zənn edilirdi,0.36666666666666664,0.09803921568627451
230,bəzi felləri və cisimləri fərqləndirmək üçün bu əhəmiyyətli bir üsuldur,bəzi feyillərə və cişimlərə fəqləndirmək üçün bu əhəmiyyətli bir üssüldür,0.4,0.1267605633802817
231,qomanın ətrafında dolanmaq üçün boda-boda motosiklet taksi deyilən nəqliyyat vasitəsindən istifadə edə bilərsiniz. qısa məsafəyə getmək istəsəniz taksinin normal yerli qiyməti ~500 konqo frankıdır,qomanın ətrafında dolamaq üçün boda boda da ilə nəgərət vasəsinə istifadə edə bilərsiniz qısa məsafəyək etmək istəsəniz taksinin normal qiyməti 500 congo fıranqıdır,0.5833333333333334,0.22959183673469388
232,o həm də suya girən hər şeyə hücum etdi hətta treks kimi nəhəng bir dinozavr da ona rəqib ola bilməzdi,o həm də suya girən hər şəyə hücum etdi hətta treks kiminə həng bir nazabur da onaraqəb olabilməzdi,0.4,0.11764705882352941
233,əlbəttə bu ənənənin xristian dini baxımından izahı var amma bu xristianlıqdan əvvəl olan baharın gəlişi və məhsuldarlıq səbəbilə də keçirilə bilər,əlbət də bu ənənənini hristiyan dinin baxımından izahı var amma bu hristiyanlıqdan əvvəl olan baharın gəlişi və məhsuldarlıq səbəbiyələ də keçürlə bilər,0.38095238095238093,0.0821917808219178
234,abş gimnastika qrumu birləşmiş ştatların olimpiya komitəsinin məktubunu dəstəkləyir və bütün idmançılarımız üçün təhlükəsiz bir atmosfer yaratmaq məqsədilə olimpiya ailəsinin ehtiyaclarını tamamilə qarşılayacağını təsdiqləyir,abış gimnostika qurumu biriləşmiş tatların olimpiya komitəsinin məktubunu dəstəkləyir və bütün idmanışlarımız üçün təhlükəsiz bir atmosfer yaratmaq məqsədiyilə olimpiya ailəsinin ehtiyacılarını tamamlı bilə qarşılayacağını təsdiqləyir,0.4166666666666667,0.06222222222222222
235,əsgərlər gəlməzdən əvvəl haiti 1880-ci illərdən bəri xəstəlik problemlərinə məruz qalmamışdı,əskərlər gəlməzdən əvvəl hayti misak q8-ən cillərindən bəri xəstəli problemlərində məhruz qalmamışdır,0.8181818181818182,0.20652173913043478
236,kimyəvi maddənin turşuluq və ya qələvi tərkibinə görə kələm suyu rəngini dəyişir,kimiyavi mahtənin turşulq və ya qələbi tərkibnə görə keləm suyu rəngini dəyişir,0.5,0.1
237,həmçinin çarlıqların arasında parçalanmış əyalətlər fərqli dövrlərə malik idilər bunlardan ən yaxşı bilinəni han və çzin çarlıqları arasında çəkişmələrlə 60 il davam etmiş üç çarlıq dövrü idi,həmçinin çağlıqların arasında başlamış hərlətlər fərqli dövlüləri malik edilərbundan ən yaxşı bilinən ihavvətçicin çağlıqları arasında çəkişmələrlər altmış il davam etmiş üç çağlıq dövlüyüdi,0.5925925925925926,0.18848167539267016
238,bitkilər günəş vasitəsilə fotosintezə uğrayaraq yetişirlər onlar həm də kölgə salırlar,bitkilər günəş vasitə silə fotosintizi uğrlayaraq yetişirlər onlar həm də kölgə salırlar,0.36363636363636365,0.046511627906976744
239,paraqvay asunsyonun 1537-ci ildə qurulmasından sonra öz milli xüsusiyyətləri və mənsubiyyətini qoruyub saxlaya bildi,paraguay asunsiyonun 1537-ci ildə qurulmasından sonra öz millik süsiyyətləri və məsubiyyətində quruyub saxlaya bildi,0.42857142857142855,0.09482758620689655
240,çoxlu sayda insanın və malların okeanlar arasında daşınması üçün ən səmərəli yol yük gəmilərindən istifadə etmək idi,çoxlu saydə insanın və malların o kellar arasında daşılması üçün ən səmərəli yol yüq gəmlərini istifadə etmək idi,0.35294117647058826,0.08620689655172414
241,1960-cı illərdə bjezinksi con f kennedinin məsləhətçisi kimi daha sonra isə lindon b conson adminstrasiyasında fəaliyyət göstərdi,1960-cı illərdə bryzenski-çon-evkənədinin məsləhətisə kimi daha sonra isə lindon-bin-çinson administrasiyasında fəilət göstəirdi,0.6470588235294118,0.20930232558139536
242,misirlilər tərəfindən eramızdan əvvəl 3-cü əsrdə inşa edilmiş böyük ehram vəfat etmiş fironun xatirəsini əbədiləşdirmək üçün tikilən bir çox böyük piramidalardan biridir,misirlər tərəfində iramızdan əvvəl üçüncü əsrdə inşa edilmiş böyük evi ram vefat etmiş hürounun xəlitəsinin əbədilliyə açdırilməsi üçün tükilə bir çox böyük piramidalardan biridir,0.5454545454545454,0.1893491124260355
243,sonradan tualetə ehtiyacı olan yaşlı qadının yerini fotoqraflar tutmuşdu mendoza silahla vurularaq zərərsizləşdirildi,sonradan tuvaletə ehtiyacı olan yaşlı qadının yerini fotoqraflar tutmuşdu.mendoza silahla vurulara zərəsizləşdirildi,0.38461538461538464,0.03418803418803419
244,planetimizin çaylarından okeanlara qarışan suyun 20 faizi amazona aiddir,planetimizin çaylarından okanlara qarşan suyun yirmi fayzi amozona ayətdir,0.6666666666666666,0.16666666666666666
245,ayın səthi qayalardan və tozdan ibarətdir və onun xarici qatına qabıq deyilir,ayın səthir qayalardan və tozan ibarətdir və onu xarici qatna qabıq deyilir,0.3333333333333333,0.05194805194805195
246,evimizi inşa etmək və paltarlarımızı tikmək üçün bitkilərdən istifadə edirik yediyimiz əksər qidaları bitkilər təşkil edir heyvanlar bitkilərsiz yaşaya bilməzdi,əvmüzə inşa etmək və baltallarımıza dikmək üçün bitkilərdən istifadə ediriyyə yediyimiz əkər qıdağları bitkilər təşkil edir heyvanlar bitkilərsiz yaşayabilməzdi,0.4,0.09375
247,mosasaurus öz vaxtının ən zirvədə olan vəhşisi olduğuna görə sadəcə öz qohumları olan mosasaurslar xaricində digər canlılardan qorxmurdu,mosasaorus öz vaxtının ən zirvəd olun vəəşşis olduğuna görə sadəcə öz qoğunları olan mosasaoruslar xaricində digər canlardan qorxmurdu,0.3888888888888889,0.08823529411764706
248,körpünün altındakı şaquli boşluğun ölçüsü 15 metrdir. i̇nşaat 2011-ci ilin avqust ayında tamamlansa da o 2017-ci ilin mart ayına qədər yol hərəkətinə açılmadı,körpünün altındakı şaguli boşluğunun ölçüsü 15 metridir inşaat kimnon i̇ncəlin avqust ayında tamamlasa da o kimnon yetdincəlin mart ayına qədər yol hərəkətini açılmadı,0.43478260869565216,0.2088607594936709
249,vichy adlanan fransızlar tərəfindən idarə olunurdu 1940-cı ildə almanlarla sülh müqaviləsi imzalayan bu fransız xalqı işğalçılara qarşı döyüşmək əvəzinə əməkdaşlıq etdi,viçi adlanan fransızlar təhəfindən idarə olunurdu 1940-cü ildalmalarla sövmü qabiliyə simzalayan bu fransız xalqı işxalçılara qarşı döşməyi vəzinə əbək daşlıq etdi,0.6190476190476191,0.15476190476190477
250,plitvice gölləri milli parkı əsasən fıstıq küknar və şam ağacları meşəlikləri eləcə də alp və aralıq dənizi faunasından ibarətdir,plitviçə göllərimindəli parkı əsasən fısıstıq çüksnar və şam ağızları məşəlilərə eləcə də alb və aralıq dənizə faunasından ibarətdir,0.47368421052631576,0.13178294573643412
251,bunlara kimyəvi maddə ph deyilir qara kələm şirəsindən istifadə edərək bir indikator düzəltmək olar,bunlara kimyami vətdə peyhaş deyilir qara kələmşirəsində istifadə edərək bir indikadır düzətmək olar,0.5,0.1414141414141414
252,bu çöküntü qumsallıqların və çimərliklərin yaradılması üçün əhəmiyyətli idi çünki bura vəhşi təbiət sakinlərinin yurdu olmalıydı,bu çöküntü qumsallıqların vəəçməldiklərin yaratılması üçün əhəməthli idi çıxıbura vəhşi təbiət sakinlərinin yurdu olmalı idi,0.5,0.1328125
253,dünyanın qalan hissəsindən tamamilə təcrid olunmuş bu mağara məkkənin şimalındakı dağlardan birinin zirvəsində yerləşir,dünyanın qalan hissəsindən tamamilə təcid olunmuş bu maqara məkkənin şimandakı dağlardan birinin zirvəsində yerləşir,0.21428571428571427,0.03361344537815126
254,müvəqqəti qurğu tədris bir metodundan daha çox yeni kompüter proqramında istifadə yaxud da yeni bir layihəyə başlamaq kimi yeni öyrənmə metodlarından istifadə edən tələbələr üçün bir vasitədir,müvəkətə qurvux tədris bir metodundan daha çox yeni kompüter proqramında istifadə yaxud da yeni bir layığaya başlamak kimi yeni öyrəmə metodlarından istifadə edən tələbələr üçün bir vasitədir,0.18518518518518517,0.057291666666666664
255,köri ət və ya tərəvəzlərlə yanaşı həm də otlardan və ədviyyatlardan hazırlanan bir yemək növüdür,köri ət və ya tərəvəzlərlə yanaşı həm də otlardan və ədviyyatlardan hazırlanan bir yenə gəməyin övüdür,0.2,0.08333333333333333
256,piyada gəzinti yolu ilə xizək yolu bir-birinə çox bənzəyir,piada yazıntı yollayla xizəh yolu bir-birinə çox bəzizir,0.6666666666666666,0.22413793103448276
257,qədim çin müxtəlif saat qurşaqlarını özünəməxsus bir formada göstərirdi çinin hər mərhələsi yaxud da iqtidarda olan hər ailə özünəməxsus bir xanədan idi,qədim çin müxtəlif saat quşalarını öznə məxsus bir formada göstərirdi çinin hər məhədəsi yaxud da ixtidarı da olan hər ailə öznə məxsus bir xanədən idi,0.4090909090909091,0.07894736842105263
258,atomlar adlanan kiçik hissəciklərdən ibarət olan maddələr kainatda hər şeyi təşkil edir,atomor adlanan kişiyiz səcihlərdən ibarət olun maddələr kainatta hər şey təşkilədir,0.6666666666666666,0.16091954022988506
259,virtual müvəqqəti qurğular proqram təminatında daxililəşdirilib və tələbənin çətinlik çəkə biləcəyi prosedurlarla əlaqəli suallar vermək sürətli cavab almaq və prosedurları izah etmək üçün nəzərdə tutulub,virtual müvəqqəti qurqular proqram təminatında daxiləşdirlif və tələbən çətinlik çəkə biləcəyib prosedurlarla əlaqəli suallar vermək sürətli cevab almaq və prosedurları izah etmək üçün əzərədə tutulub,0.24,0.05392156862745098
260,güclənmiş və varlanmış katolik kilsəsinin dövlətin nəzarətinə keçməsi avropa tarixinin bu dövründə baş verir,güzlənmiş və varılanmış katolik kilsəsinin dövlətin nəzərətini keçməsi avropa tarixinin bu dövründə baş verir,0.21428571428571427,0.037037037037037035
261,onlar bir vaqonda kral və kraliçaya baxıb nifrətlərini hayqıran onları təhdid edən bir qrup insanın arasında parisə geri döndülər,onlar bir vahqonda kral və kraliçəyə baxayıp nifrətlərdə haqqıran onların təhdid edən bir qrup insanın arasında parəsə geri döndülər,0.3684210526315789,0.09302325581395349
262,qoma son dərəcə etibarlı olsa da şimali kivu əyalətində davam edən müharibənin vəziyyətini başa düşmək üçün qoma xaricində digər yerlərə olan ziyarətlər araşdırılmalıdır,qoma son dərəcəyi etibadalı olsa da şimalik kivo ələtində davam edən muharibənin vəziyyətini başa düşmək üçün qoma xarici ində digə ilə rəlan ziyarətlər araşdırılmalıdır,0.4782608695652174,0.10650887573964497
263,xüsusilə də yay aylarında sadə populyar bir axşam yeməyi zeytun yağlı pomidorlu və pendir və ton balığı kimi istənilən ərzaqla doldurulmuş pa amb oli adlanan çörəkdir,xüsusilə də yağ ayalarında sadə papulyar bir akşam yeməyi zeytun yağlı pami dorlu və pendir vəton balığı kimisləndən əzələ doldurulmuş bə amp oli adlanı onç örəkdir,0.6153846153846154,0.14457831325301204
264,onun 20 yaşlarında olduğu bildirilir biber açıqlamasında bu faciəvi qəzanın birbaşa iştirakçısı olmasam da düşüncələrim və dualarım hadisə qurbanının ailəsinin yanındadır dedi,on 20 yaşlarında olduğu bildiridir birbər açıqlamasında bu faciəvi qəzanın birbaşa iştirazçısı olmasam da düşüncələrəm və dualarım hadisə qurbanının ailəsinin yanındadır dedi,0.22727272727272727,0.04
265,bura britaniya kolonistlərinin mənimsədikləri yerdir buna görə də əgər bölgənin müstəmləkə tarixi ilə əlaqəli bir dəlil axtarırsınızsa buradan başlaya bilərsiniz,bura britani kalainslərinin mənimsədikləri yeridir buna görə də əgər bölgənin müstəmələkə tarəq ilə alla qələb-i dəlin axtarırsınızsa buradan başlayabilirsiniz,0.5,0.13664596273291926
266,moldovanın paytaxtı kişinyov şəhəridir yerli dil rumın dilidir amma rus dilindən də çox geniş istifadə olunur,maldovanın paytaxtı kişini ofşəhəridir yellidir rümundalidir ənmaruz dilində də çox geniş istifadə olunur,0.625,0.1559633027522936
267,texnoloji determinizmə aid şərhlərin əksəriyyəti texnoloji inkişafın özlüyündə böyük miqyasda mədəni və ya siyasi təsirdən daha geniş bir yolda irəliləməsi və texnologiyanın sosial baxımdan şərtləndrilimiş deyil özünəməxsus ictimaiyyətə təsir göstərməsi kimi iki ümumi fikrə əsaslanır,çəxənoloji determinizmi ayət şəhlilərinə kəliyyədi çəxənoloji inkişafın özlüyündə böyük miqiyyastın mədəni və ya siyasi təsirdən daha geniş bir yoldayı ələməsi və texnologiyanın sosial baxımından şətləndililmiş deyil öznü məxsus iştimayəti təsiri göstərməsi kimi iki ümümü fikri əsaslanır,0.4857142857142857,0.15492957746478872
268,ayın yerdən görünən üzündə qabıq daha nazik olduğu üçün orada daha çox ay dənizləri ola bilər bazalt lavaları üçün səthə çıxmaq daha asan idi,ayanın yerdən göründən üzündə qabıq daha nazək olduğu üçün orada daha çoxaydənizlər ula bilər bazat lavalar üçün səhə çıxmaq daha sanili,0.5,0.09929078014184398
269,nəticə etibarilə bir maneəni dəf etmək üçün birgə fəaliyyət göstərən təşkilati bir proses müştəri ehtiyacını qarşılayacaq yeni innovasiyalarda aparıcı rol oynaya bilər,nəticə etibarı ilə bir maniyəli dəfə etmək üçün birgə fəalət göstərən təşkilatı bir proses müştəri ehtiyacılığı qarşılayacaq yeni i̇navasilardan aparıcı rol oyuna ya bilər,0.45454545454545453,0.11976047904191617
