id,reference,hypothesis,wer,cer
215,dünən səhər qaziantep polis mərkəzində bomba qoyulmuş avtomobilin partlaması nəticəsində iki polis işçisi şəhid olub yaralıların sayı iyirmi nəfərdən çoxdur,"dünən sər qazəntə polis mərkəzində bomba qoyulmuş, aftamabili imparttamasının açısında iki polisi işçisi şəhid olub, yaralların sayı 20 nəfərdən çoğdur.",0.55,0.21794871794871795
216,onlar bir vaqonda kral və kraliçaya baxıb nifrətlərini hayqıran onları təhdid edən bir qrup insanın arasında parisə geri döndülər,"onlar bir vagonla kral və kralli çaya baxıb, nifrətlərinə haygıran onları təhdədən bir grup insanlarasında parisi gəridə önlülər.",0.7368421052631579,0.17054263565891473
217,əyləncəli xəbərlər veb-saytı tmz fotoqrafın öz avtomobilini sepulveda bulvarının digər tərəfində saxladığını yolu keçib davam etməzdən əvvəl polis məntəqəsinin şəkillərini çəkməyə çalışdığını nəticədə kaliforniya dövlət yol patrul xidmətinin polis zabitinin ona geri qayıtmalı olduğunu söyləmək üçün yol hərəkətini iki dəfə dayandırdığını başa düşür,"eyləncəli xəbəllər websitei tmz, fotografın öz automabiliini sepul vw varnın digər tərəfində saxladığını, yolu keçib davam etməzlə nəvər polis mənthəqəsinin şəkillərini şəkməyət çalışdıqını, nəziciya da kaliforniya dövləti yol patrul xidmətinin polis zabətinin ona gerid qayitmal olduğunu səyələmək üçün yol hərəkətini iki dəfə dayandırdığını başa düşür.",0.5348837209302325,0.1318051575931232
218,bununla belə əlaqə kanalları zəif olduğu üçün qərb stilləri 25-30 il geridə qalmışdı,"bulun va bələ əlaqə kanal var zəif olduğu üçün, qərp stillərə 25-30 il geridə qalmışdı.",0.6923076923076923,0.13095238095238096
219,yalnız toxum hüceyrədə olduğu zaman uşaqlara keçə bilən mutasiyalar başqa yerdə olduğu zaman hüceyrə ölümü və ya xərçəng yarada bilər,yalnız toxum hücəyərdə olduğu zaman uşaqlara kəsə bilən mutasiyalar başqa yeri də olduğu zaman hücəyəri ölümü və ya xərçən kəradə bilər.,0.4,0.11278195488721804
220,samoanın paytaxtı apia şəhəridir şəhər upolu adasında yerləşir və sadəcə 40 000-dən bir qədər az əhalisi var,samuanın payı taqdığı apya şəhəridir. şəhər upol adasında yeniləşir və sadəcə qıqmindən bir qədərə zəhəlisi var.,0.7647058823529411,0.2222222222222222
221,epidemiyaya sülhməramlıların səbəb olduğunu bmt-nin xəstəliklər üzrə mütəxəssisi daniele lanteyn bildirib,"epidemiə sürk məramların səbəb olduğunu, büləşim şünlətlətəşilatının xəstəlikləri üzömitə qəsi, dəniyelə yollandayın bildirib.",1.0909090909090908,0.49523809523809526
222,karpanedo çərşənbə günü baş verən tədbirdən əlavə çempionat daxilində iki ayrı yarışda mübarizə apardı,qarpeneddo çərşəm və günü baş verən tədbirindən əlavə çempeyanat daxilində iki ayrı yarışlı mübarezə apardı.,0.5714285714285714,0.14705882352941177
223,əgər həyəcanı yaxından hiss etmək istəyirsinizsə o zaman erkəndən gəlib musiqiyə yaxın bir yerdə düşərgə quracağınız yeri tutmalısınız,"þəkər həyacanı yaxınna hissətmək istəhirsinizsə, o zaman ərikəndən gəlib musqi yaxın bir də düşəkə quracağınızı yeri tutmalasınız.",0.6666666666666666,0.16417910447761194
224,daha böyük şirkətlərin bəzi marşrutlar üçün öz şəxsi təyyarələri olur amma başqa marşrutlar və daha kiçik şirkətlər üçün bu artıq problem idi,"daha böyük şirkətlərin bəzi maşuqlar üçün öz şəxsidə yarələr olur. amma başqa maşuqlar və daha kiti şirkətlər üçün bu, artıq problemiydi.",0.4090909090909091,0.12056737588652482
225,sınaq vaksinlərindən birinin ebola ölüm səviyyəsini azalda bildiyi hesab edilsə də bu günə qədər mövcud infeksiyaya qarşı müalicə tətbiq etmək üçün hər hansı bir dərmanın faydası açıq şəkildə qeyd olunmur,"sınax vaksinlərindən birinin ebola ölüm səviyyəsini azalada bildi hesab edilsə də, bugünə qədər mövzud infeksiyaya qarşım mualicət həddiq etmək üçün, hər hansı bir dərmanın faydası açıq şəkildə qeyd olunmur.",0.4,0.07352941176470588
226,yenə də şengen zonası bu baxımdan bir qədər tək dövlət funksiyasına malikdir,"yenə də, şəngən zonası bu baxımdan bir qədər tək dövlət funksiyasına malikdir.",0.25,0.05263157894736842
227,siz öz hakimiyyət orqanlarınızdan başqa digərlərinə də müraciət etmək istəyə bilərsiniz amma onların verəcəyi məsləhət onların öz vətəndaşlarına uyğundur,siz öz hakimiyyət organlarınızdan başqa digərlə də dəmiracət etmək istəyə biləsiniz. amma onların verəcəyəm əsləyət onların öz vətəndaşlarına uyğundur.,0.3684210526315789,0.0915032679738562
228,universitet tədqiqatçılarının dediklərinə görə hər iki komponent bir-biri ilə reaksiyaya girərək böyrəklərin funksiyasını itirməsinə səbəb ola bilən kristallar yaradır,universitədik qaçılarının dediklərində görə hər iki kampanin bir-biri ilə reaksiyaya girərik böyruqlərin funksiyasını bitirməsində səbəb olabilən kristallar yaratır.,0.5263157894736842,0.12574850299401197
229,dəmir yolu rayının hissələrini yerində tutmaq üçün şpallar kifayət qədər tez təqdim edilmişdi yenə də vaxt keçdikcə həmin rayların üstündə də dəmir olsaydı bu yolların daha əlverişli olacağı zənn edilirdi,dəmir yolu rəininin hisslələrinin yerində tutmaq üçün şuballar kifayət qədər tezdəqdə edilmişdir. yenə də vax keçdiyicə həmin rəyulların üstündə də dəmir olmasaydı bu yolların daha elverişliləcəq zənn edilirdi.,0.43333333333333335,0.15196078431372548
230,bəzi felləri və cisimləri fərqləndirmək üçün bu əhəmiyyətli bir üsuldur,bəzi fiillərə və cişimlə rəq fəqləndirmək üçün bu əhəmiyyətli bir üssüldür.,0.5,0.16901408450704225
231,qomanın ətrafında dolanmaq üçün boda-boda motosiklet taksi deyilən nəqliyyat vasitəsindən istifadə edə bilərsiniz. qısa məsafəyə getmək istəsəniz taksinin normal yerli qiyməti ~500 konqo frankıdır,"qoma nün ətrafında dolamaq üçün, boda boda da elə nəqret vasisini istifadə edə bilərsiniz. qısa məsafəyək etmək istəsəniz, taksinin normal qeyməti 500 kongofıranqıdır.",0.75,0.25510204081632654
232,o həm də suya girən hər şeyə hücum etdi hətta treks kimi nəhəng bir dinozavr da ona rəqib ola bilməzdi,"o həm də suya giren hər şeye hücum etdi, hətta trex skimi nə, hənq bir nazar burada onlara qəb olabilməzdi.",0.65,0.23529411764705882
233,əlbəttə bu ənənənin xristian dini baxımından izahı var amma bu xristianlıqdan əvvəl olan baharın gəlişi və məhsuldarlıq səbəbilə də keçirilə bilər,elbət də bu ənə nəni xristiyan dinin baxımından izah var. amma bu xristiyanlıqdan əvvəl olan baharın gəlişi və məhsullarlıq səbəbələ də keçirlə bilər.,0.6190476190476191,0.0958904109589041
234,abş gimnastika qrumu birləşmiş ştatların olimpiya komitəsinin məktubunu dəstəkləyir və bütün idmançılarımız üçün təhlükəsiz bir atmosfer yaratmaq məqsədilə olimpiya ailəsinin ehtiyaclarını tamamilə qarşılayacağını təsdiqləyir,abış gimnostika qurumu biriləşmiş tatlar olimpiya kamitəsli'nin məktubunu dəstəkləyir və bütün idmanıçlarımız üçün təhlüksiz bir atmosfiri yaratmaq məqsədiyi ilə olimpiya ailəsinin ehtiyacılarını tamamımi ilə qarşılayacaqını təstəkləyir.,0.6666666666666666,0.1288888888888889
235,əsgərlər gəlməzdən əvvəl haiti 1880-ci illərdən bəri xəstəlik problemlərinə məruz qalmamışdı,"askerlər gəlməzdən əvvəl, haiti misak q8 əsəndcələrinə məri xəstəli problemlərə məruz qalmamışsı.",0.8181818181818182,0.30434782608695654
236,kimyəvi maddənin turşuluq və ya qələvi tərkibinə görə kələm suyu rəngini dəyişir,kimyavi mahtənin turşuluk və ya qələbi tərkibnə görə keləm suyu rəngini dəyişir.,0.5833333333333334,0.1
237,həmçinin çarlıqların arasında parçalanmış əyalətlər fərqli dövrlərə malik idilər bunlardan ən yaxşı bilinəni han və çzin çarlıqları arasında çəkişmələrlə 60 il davam etmiş üç çarlıq dövrü idi,həmçinin çağlıqların arasında başlamış hərlətlər fəqli dövləri malik edilər. bunların ən yaxşı bilinəni havvəccinin çağlıqları arasında çəkişimlələrlə 60 il dəvam etmiş üç çağlılık dövlə idi.,0.5925925925925926,0.17277486910994763
238,bitkilər günəş vasitəsilə fotosintezə uğrayaraq yetişirlər onlar həm də kölgə salırlar,bitkilər günə şubastasilə fotosintizi uğrayarak yetişilir. onlar həm də kölgə saldırırlar.,0.5454545454545454,0.1744186046511628
239,paraqvay asunsyonun 1537-ci ildə qurulmasından sonra öz milli xüsusiyyətləri və mənsubiyyətini qoruyub saxlaya bildi,paraguay asun siyonun 1537-ci ildə qurulmasından sonra öz millik susiyyətləri və məsudiyyətini quruyub saxlayabildi.,0.6428571428571429,0.10344827586206896
240,çoxlu sayda insanın və malların okeanlar arasında daşınması üçün ən səmərəli yol yük gəmilərindən istifadə etmək idi,çoxlu saydə insanı və malların o kellər arasında daşınması üçün ən səmələli yol yox qəmlərini istifadə etmək idi.,0.47058823529411764,0.12931034482758622
241,1960-cı illərdə bjezinksi con f kennedinin məsləhətçisi kimi daha sonra isə lindon b conson adminstrasiyasında fəaliyyət göstərdi,"1960-ci illərdə brzyanskü john f. kennedy-ni məslətisi kimi daha sonra isə, lyndon b. johnson administrasiyasında fəilət göstərdə.",0.7647058823529411,0.2248062015503876
242,misirlilər tərəfindən eramızdan əvvəl 3-cü əsrdə inşa edilmiş böyük ehram vəfat etmiş fironun xatirəsini əbədiləşdirmək üçün tikilən bir çox böyük piramidalardan biridir,"misirlər tərəfindən, i̇ramızdan əvvəl üçüncü əsrdə inşa edilmiş böyük ev ram vəfat etmiş fironun xələtərisinin əbədilləyi aşdırilməsi üçün tükilən bir çox böyük piramidilardan biridir.",0.5454545454545454,0.17751479289940827
243,sonradan tualetə ehtiyacı olan yaşlı qadının yerini fotoqraflar tutmuşdu mendoza silahla vurularaq zərərsizləşdirildi,sonradan tuvaletə ihtiyacı olan yaşlı qadının yerini fotograflar tutmuşdur. minduza silahla vurulara zərəsizləşdirildi.,0.5384615384615384,0.08547008547008547
244,planetimizin çaylarından okeanlara qarışan suyun 20 faizi amazona aiddir,planetimizin çaylarından o kyanlara qarşan suun 20% amozana əddir.,0.7777777777777778,0.20833333333333334
245,ayın səthi qayalardan və tozdan ibarətdir və onun xarici qatına qabıq deyilir,ayun sətfiq ayarlardan və tozan ibarətdir və onu xaraca qatna qabıq deyilir.,0.6666666666666666,0.14285714285714285
246,evimizi inşa etmək və paltarlarımızı tikmək üçün bitkilərdən istifadə edirik yediyimiz əksər qidaları bitkilər təşkil edir heyvanlar bitkilərsiz yaşaya bilməzdi,evimizi inşa etmək və baltallarımızı dikmə üçün bitkilərdən istifadədir. yediğimiz əkərgi dağları bitkilər təşkilədir. həyvanlar bitkilərsiz yaşayabilməzdir.,0.6,0.13125
247,mosasaurus öz vaxtının ən zirvədə olan vəhşisi olduğuna görə sadəcə öz qohumları olan mosasaurslar xaricində digər canlılardan qorxmurdu,"mosasaurus öz vaxtının ən zirvəd olan və eşsə olduğunu qörə, sadəcə öz qohumlar olan mosasaurus-lar xaricində digər canlılardan qortmurdu.",0.4444444444444444,0.09558823529411764
248,körpünün altındakı şaquli boşluğun ölçüsü 15 metrdir. i̇nşaat 2011-ci ilin avqust ayında tamamlansa da o 2017-ci ilin mart ayına qədər yol hərəkətinə açılmadı,"çörpünün altındakı şaguli boşluğunun ölçüsü 15 metridir. i̇nşaat kimnon bir incelin augustaində tamamlasa da, o kimnon yetincinin mart ayına qədər yol hərəkətini asılmadı.",0.6086956521739131,0.25949367088607594
249,vichy adlanan fransızlar tərəfindən idarə olunurdu 1940-cı ildə almanlarla sülh müqaviləsi imzalayan bu fransız xalqı işğalçılara qarşı döyüşmək əvəzinə əməkdaşlıq etdi,vichy adlanan francılar təhəfindən idare olunurdu. 1940-cu il dalmalarla söhmü qabiliəsi imzalayan bu francıs xalqı işxalçılara qaşa döşməyə vəznə bəxtaşlıq etdi.,0.7619047619047619,0.19047619047619047
250,plitvice gölləri milli parkı əsasən fıstıq küknar və şam ağacları meşəlikləri eləcə də alp və aralıq dənizi faunasından ibarətdir,pletvici görlərimi liparkı əsasən fıstıq çüksunlar və şam ağızları məşəlilərə eləcə də alp və aralıq dənizə faunasından ibarətdir.,0.47368421052631576,0.13178294573643412
251,bunlara kimyəvi maddə ph deyilir qara kələm şirəsindən istifadə edərək bir indikator düzəltmək olar,bunlara kimya müvaqdə p.h. deyilir. qara kələm şirəsində istifadə idərək bir indikadrı düzətmək olar.,0.6428571428571429,0.16161616161616163
252,bu çöküntü qumsallıqların və çimərliklərin yaradılması üçün əhəmiyyətli idi çünki bura vəhşi təbiət sakinlərinin yurdu olmalıydı,bu çöküntü qumsallıqların və çimərdiklərin yaradılması üçün əhəmətli idi. çıqubura vəhşi təbiət sakinlərinin yurdu olmalı idi.,0.4375,0.109375
253,dünyanın qalan hissəsindən tamamilə təcrid olunmuş bu mağara məkkənin şimalındakı dağlardan birinin zirvəsində yerləşir,dünyanın qalan issəsindən tamamilə təcidə olmuş bu maqara məkkəni şımallakı dağlardan birinin zirvəsində yerləşir.,0.5,0.10084033613445378
254,müvəqqəti qurğu tədris bir metodundan daha çox yeni kompüter proqramında istifadə yaxud da yeni bir layihəyə başlamaq kimi yeni öyrənmə metodlarından istifadə edən tələbələr üçün bir vasitədir,mövqətə qurvu tədris bir metodundan daha çox yeni kompitor programında istifadə yaxud da yeni bir layığa başlamak kim yeni öyrəmə metodlarından istifadəyədən tələbələr üçün bir vasitədir.,0.4074074074074074,0.09895833333333333
255,köri ət və ya tərəvəzlərlə yanaşı həm də otlardan və ədviyyatlardan hazırlanan bir yemək növüdür,körü et və ya tərəvəzlərlə yanışı həm de otlardan və ədviyyatlardan hazırlanan bilgəni gəmək nəvidür.,0.4666666666666667,0.14583333333333334
256,piyada gəzinti yolu ilə xizək yolu bir-birinə çox bənzəyir,piya da yazıntı yollayla xizə yolu bir-birinə çox bəzir.,0.6666666666666666,0.2413793103448276
257,qədim çin müxtəlif saat qurşaqlarını özünəməxsus bir formada göstərirdi çinin hər mərhələsi yaxud da iqtidarda olan hər ailə özünəməxsus bir xanədan idi,qədim çin müxtəlif saat quşalarını özlə məxsus bir formada göstərirdir. çinin hər məhədəsi yaxud da iktidarda olan hər ailə özlə məxsus bir xanədən idi.,0.45454545454545453,0.09868421052631579
258,atomlar adlanan kiçik hissəciklərdən ibarət olan maddələr kainatda hər şeyi təşkil edir,"atom var adlanan kişiyi səciklərdən ibarat olun maddələr, kainat da hər şeyi təşkilədir.",0.9166666666666666,0.16091954022988506
259,virtual müvəqqəti qurğular proqram təminatında daxililəşdirilib və tələbənin çətinlik çəkə biləcəyi prosedurlarla əlaqəli suallar vermək sürətli cavab almaq və prosedurları izah etmək üçün nəzərdə tutulub,"virtual müvəqqəti qurgular program təminatında, daxiləşdirlif və tələbən çətinlik çəkebələci prosedurlarla əlaqəli suallar vermək, sürətli cağab almak və prosedurları izah etmək üçün nəzərə də tutulub.",0.52,0.09803921568627451
260,güclənmiş və varlanmış katolik kilsəsinin dövlətin nəzarətinə keçməsi avropa tarixinin bu dövründə baş verir,güzlənmiş və varlanmış katolik kilsəsinin dövlətin nəzəretini keçməsi avrupa tarixinin bu dövründə baş verir.,0.2857142857142857,0.05555555555555555
261,onlar bir vaqonda kral və kraliçaya baxıb nifrətlərini hayqıran onları təhdid edən bir qrup insanın arasında parisə geri döndülər,"onlar bir vagon da, kral və qraliçəyə baxay, nifrətlərdə haqqıran, onların təhdid edən bir qurup insanın arasında parəsə geri döndürlər.",0.5263157894736842,0.14728682170542637
262,qoma son dərəcə etibarlı olsa da şimali kivu əyalətində davam edən müharibənin vəziyyətini başa düşmək üçün qoma xaricində digər yerlərə olan ziyarətlər araşdırılmalıdır,"qoma son derece etibarlı olsa da, şimalik ki, bu əllətində davam edən muharbənin vəziyyətini başa düşmək üçün, qoma xaricində digə eləyəllərə olan ziyalətdər araşdırılmalıdır.",0.5217391304347826,0.1301775147928994
263,xüsusilə də yay aylarında sadə populyar bir axşam yeməyi zeytun yağlı pomidorlu və pendir və ton balığı kimi istənilən ərzaqla doldurulmuş pa amb oli adlanan çörəkdir,"xüsusi ilə də ya ayalarında saadə papulyar bir akşam yemeyi zeytunyağlı, pamidorlu və pendir və tombalıq kimisləndən əzələ doldurulmuş ba amp oli adlan oncöreqdir.",0.7692307692307693,0.19879518072289157
264,onun 20 yaşlarında olduğu bildirilir biber açıqlamasında bu faciəvi qəzanın birbaşa iştirakçısı olmasam da düşüncələrim və dualarım hadisə qurbanının ailəsinin yanındadır dedi,"10-20 yaşlarında olduğu bildiridir. bir bər açıqlamasında bu faciəvi qəzanın bir başa iştirəşisi olmasam da, düşüncələrim və dualarım hadisə qurbanının ailəsinin yanındadır, dedi.",0.5,0.10857142857142857
265,bura britaniya kolonistlərinin mənimsədikləri yerdir buna görə də əgər bölgənin müstəmləkə tarixi ilə əlaqəli bir dəlil axtarırsınızsa buradan başlaya bilərsiniz,"buraya britani qalanislərinin mənimsədikləri yeridir. buna görə də əgər böygənin müstemləkə tarəqilə alla qəli bir dəlin axtarırsınızsa, buradan başlayabilirsiniz.",0.65,0.14906832298136646
266,moldovanın paytaxtı kişinyov şəhəridir yerli dil rumın dilidir amma rus dilindən də çox geniş istifadə olunur,maldovanın paydaqdı kişinov şəhəridir. yelidil rumindelidir. ömvarus dilindən də çox yenəş istifadə olunur.,0.75,0.1651376146788991
267,texnoloji determinizmə aid şərhlərin əksəriyyəti texnoloji inkişafın özlüyündə böyük miqyasda mədəni və ya siyasi təsirdən daha geniş bir yolda irəliləməsi və texnologiyanın sosial baxımdan şərtləndrilimiş deyil özünəməxsus ictimaiyyətə təsir göstərməsi kimi iki ümumi fikrə əsaslanır,"çəxnoloji dətəriminizmə ayət şəhirlərinə kəryəti, çəxnoloji inkişafın özlüyündə böyük migiyasda mədəni və ya siyasi təhəsirdən daha geniş bir yolda irəlləməsi və çexnologiyanın sosial bakımından şətləndirilmiş deyil özlə məxsus iştimayətə təhəri göstərməsi kimi iki ümumə fikri əsaslanır.",0.5428571428571428,0.15140845070422534
268,ayın yerdən görünən üzündə qabıq daha nazik olduğu üçün orada daha çox ay dənizləri ola bilər bazalt lavaları üçün səthə çıxmaq daha asan idi,aya nın yerdən görünən üzündə qabıq daha nazik olduğu üçün orada daha çox aydənizlər olablər. bazat lavalar üçün səhə çıxmaq daha sanilir.,0.4583333333333333,0.11347517730496454
269,nəticə etibarilə bir maneəni dəf etmək üçün birgə fəaliyyət göstərən təşkilati bir proses müştəri ehtiyacını qarşılayacaq yeni innovasiyalarda aparıcı rol oynaya bilər,nəticə etibarı ilə bir maniyəli dəf etmək üçün birgə fəalət göstərən təşkilatı bir proses müşdərə ihtiyacılığı qarşılayacaq yeni innavasilardan aparıcı rol oynayabilər.,0.45454545454545453,0.12574850299401197
270,prezidentin nitqi adlı məqaləsində oliver saks beyin travması səbəbi ilə insanlar çıxışı başa düşməsə də onların natiqin səmimiyyətini düzgün şəkildə dəyərləndirə biləcəklərindən bəhs edir,prizidentin nitqadlı məqələsində oliver saqs beyin travması səbəbili insanların çıxşıbaşa düşməsə də onların natibin səməmiyyətin düzgün şəkildə dəhirləndirə biləcəklərindən bəs edir.,0.625,0.10106382978723404
271,bu üç krallıq dövrü qədim çin tarixində minlərlə insanın sianda yerləşən möhtəşəm sarayda ən yüksək taxta oturmaq uğrunda mübarizə apararaq dünyasını dəyişdiyi ən qanlı dövrlərdən idi,"bu öz krallıq dövrü qədim çin tarixində millərli insanı siyanlı yerləşim mühtəşəm sarayda ən yüksətdaq dövrümə uğrundum barzə pararaq, dünyasını dəyişdiyi ən qanlı dövrlərdən idi.",0.5,0.16393442622950818
272,xəltələr əsasən iki və ya daha çox metalın qarışığından yaranır unutmayaq ki kimyəvi elementlərin dövri cədvəlində bir çox elementlər var,"xəltələr əsasən iki və daha çox metalın qarışıqından yaranır. umut məyək ki, kimyəv eləmətlərin dövricə dəvəlində bir çox eləməntlər var.",0.6,0.15328467153284672
273,1988-ci ildən sonra seçki sandıqları şəffaf olmalıdır ki həm seçicilər həm də müşahidəçilər səsvermə başlayarkən sandığın boş olduğunu sonra isə lazımi qaydada sayılan qanuni seçki bülletenlərindən başqa əlavə heç bir zərfin sandığa atılmadığını görə bilsinlər,"1968-ci ildən sonra səskiz sandıqların şəhvaf olmaldır ki, həm səsicilər, həm də müşahədəçilər səsk vermə başlayan səsandıqın boş olduğunu, sonrası lazımı qayda da sayılan qanuni səskibülitürlərinə bəşqə alaqı heç bir zəhəfin sandıqa atılmadığını görəbilsinlər.",0.7142857142857143,0.17692307692307693
274,psixologiya da daxil bütün elmi məsələlərdə aristotelin fikirlərindən istifadə olunurdu,psikologiyada daxil bütün elməsəllərdə aristoçinin fikirlərininə istva da olunur.,0.8,0.20689655172413793
275,psixologiya da daxil bütün elmi məsələlərdə aristotelin fikirlərindən istifadə olunurdu,psikologiyada daxil bütün elməsələrdə aristotilin fikirlərindən istifadə olunurdu.,0.6,0.10344827586206896
276,eyni keyfiyyət standartları baxımından virtual komandalar çox incə fərqlər ilə ənənəvi komandalara bərabər tutulur,"eyni keyfiət standartları baxınla, virtual kamanadalar çox incə fərqləri ilə ənənəvi kamanadalara bərabər tutulur.",0.42857142857142855,0.10526315789473684
277,i̇lk başda o qreyt-yarmutdakı ceyms paget xəstəxanasında yatırıldı,"i̇lk başta o, great yarmutdakı james paget xəstəxanasında yətirildi.",0.75,0.21212121212121213
278,atomların bəzilərində çox az təkanla və ya təkansız parçalanma meyli çox güclüdür çünki onlar qeyri-stabil nüvəyə sahibdir,atomların bəzlərində çox az təkəllə və ya təkənsız paşa olmam ilə çox gücüdür. çünki onları qeyris də bilinə və yədə sahibdir.,0.8235294117647058,0.23770491803278687
279,daha böyük şirkətlərin bəzi marşrutlar üçün öz şəxsi təyyarələri olur amma başqa marşrutlar və daha kiçik şirkətlər üçün bu artıq problem idi,"daha böyük şirketlərin bəzi marsultları üçün öz şəxsi təyərilər olur. amma başqa marsultlar və da kiç şirketlər üçün bu, artıq problemiydi.",0.5,0.15602836879432624
280,sivilizasiya elə bir vahid mədəniyyətdir ki burada birlikdə yaşayan və işləyən böyük insan qrupu bir cəmiyyəti paylaşır,"silyizasi elə bir vahid mələmiyyətdir ki, burada birlik də yaşayan və işrəyən böyük insan qrupu bir cəmiyyətə paylaşır.",0.47058823529411764,0.10084033613445378
281,şimali mariana fövqəladə hallaq i̇darəsinin verdiyi məlumata görə ölkədə zərər haqında xəbər verilməyib,"şimali mariana fevqalaya da hallar hidarəsin verdiyimə olmata görə, ölkətə zərər haqqında xəbər verilməyib.",0.7692307692307693,0.18446601941747573
282,o liqqins xəstəxanasında işləyərkən boş vaxtlarında erkən doğuşlar haqqında öyrənməyə başladı,"o, likis xəstəxanasında işləyərkən, boş vaxtlarında ərikən doğuşlar haqqında yürənməyə başladı.",0.5454545454545454,0.10752688172043011
283,baxımsızlıq amansız rəftar və hətta zorakılıq kimi fərqli səbəblərdən uşaqlar qəyyum ailələrə verilirlər,bakımsızlığı amansız rəfdər və hətta zoraklıq kimi fəqli səbəbirlərdən uşaqlar qəygi malələrə verilirlər.,0.6153846153846154,0.14423076923076922
284,son olaraq balaca pişiklərin o cümlədən rahat ev pişiklərinin böcəklər gəmiricilər kərtənkələlər və quşlar kimi çoxlu sayda ovları olur,"son olarak, balaca pişiklərin, böcəklər, qəmriciklər, kərtənkələr və quşlar kimi çoxlu sayda oğlar olur.",0.631578947368421,0.3333333333333333
285,virtual komandanın əvəzolunmaz hissələrindən biri də əsl görünməz komanda larson və lafasto 1989 p109 amilinin mövcud olmasıdır,virtual kamanda nün əvəz olunması islərinə biri də əsilik görünməz kamanda larsson və lafasto 1990 və 109 amilinin mövzud olmasıdır.,0.7647058823529411,0.18110236220472442
286,dinozavrın tüklərində yaxşı inkişaf etmiş mərkəzdən keçən oxun olmaması lakin tikan və tükcüklər kimi digər xüsusiyyətlərin olması səbəbindən tədqiqatçılar mərkəzi oxun bu kimi digər xüsusiyyətlərin sonrakı təkamül inkişafının nəticəsi olduğu qənaətinə gəldilər,"dinazavrın tüklərin də yaxşı inşaq etmiş mərkəzlərdən kəsən xon olmaması, lakin tikan və tükküklər kimi digərqsüzdətlərin alması səbəbindən, təhqəclər mərkəzə o xun bu kimi digərqsüzdətlərinin sonraki təkamül inşaqının nətcəs olduğunu qəniyyətlə gəlirlər.",0.75,0.22988505747126436
287,2002-ci ildə qoma nyiragongo vulkanından axan lavalarla bərbad vəziyyətə düşdü lavalar şəhərin bir çox küçələrini əsasən də şəhər mərkəzini təsiri altına aldı,22 ildə quma-nyqongo vulkanın ahan lavalarla bərbat vəziyyətə düştü lavalar şəhərin bir çox küçələrini əsasən də şəhər mərkəzini təsir altına aldı.,0.4090909090909091,0.12025316455696203
288,bununla belə sovetlər i̇ttifaqının qızıl ordusundan 800 000 əsgərin riqa sülh sazişini yəni sovet-polşa qeyri-aqressivlik paktını və həm iki həm də çox tərəfli şəkildə imzalanmış digər beynəlxalq sazişləri pozaraq polşanın şərq bölgələrini işğal etdikdən sonra belarusiya və ukraynaya daxil olaraq orada cəbhələr yaratması ilə bu planlar bir gecədə öz qüvvəsini itirmiş oldu,"bulunla belə, sövbətləri tifagının qızıl ordusundan 800.000 əskərin riga sul-sazişini, yəni sövbət polşə qeyr-agressivlik baktığını və həmi ki, həm də çox tərəfli şəkildiğim zalamış digər beynin alxaq səhəlcəyəl pozaraq, polşəni şərq bölgələrini işalayt dihtən sonra bilarruşa və ukrayna dəxil olaraq, orada cəpələr yaratması ilə bu planlar bir kəcəzdə özgün və sinitirmiş oldu.",0.6730769230769231,0.20855614973262032
289,balidə gündəlikdə olan digər məsələlərə dünyada qalan meşələrin qorunması və inkişaf etməkdə olan ölkələrin ekoloji baxımdan daha təmiz şəraitdə təkmilləşməsinə kömək edəcək texnologiyanın bölüşdürülməsi daxildir,balida günlərikdə olan digər məsələrə dünyada qalan məşələrin qorunması və inkişaf etməyədə olan ölkələrin eklaci baxımdan daha təhmiş şəraqti təhmi iləşməsinə köməyədəcəyi texnologiyam bölüşdürülməsi də xəldir.,0.56,0.14622641509433962
290,uşaqlar üçün ərazidə ən maraqlı şeylərdən biri piramida səsi və işıqları şousudur,uşaklar üçün ərazdi ən baraklı şeylərdən biri piramida səsəbəyəşəqlaraşı olsunur.,0.5833333333333334,0.20987654320987653
291,eynilə ayın yer planetini çəkərək qabarmalar yaratması kimi süd yolu da oxatan bürcü istiqamətində təzyiq göstərir,"eni ilə ayn yer planetində çəkərik qabarmalar yaratması kimi, süt yolu da, o xatan bir üzü istiqamətində təziq göstərir.",0.875,0.14912280701754385
292,sahə ekskursiyaları istənilən tədris proqramının böyük hissəsini təşkil edir bir çox hallarda müəllimlər tələbələrini avtobusla səyahətin mümkün olmadığı yerlərə ekskursiyaya aparmağı sevir,"sahə ekskursiyaları islənə tədris programla böyük hissləsin təşkil edir, bir çox allarda müəllimlər tələbələrin aftabusla səyhəti mümkün olmadığı iliyinlərə ekskursiyaya aparmaqı sedir.",0.5,0.13756613756613756
293,bəzi felləri və cisimləri fərqləndirmək üçün bu əhəmiyyətli bir üsuldur,bəzi fəyirləri vəcisimləri fərqləndirmək üçün bu əmiyyətli bir üsuldur.,0.5,0.11267605633802817
